BRISONr;Treatment;Block;Row;Column;Year;Location;Subtrial;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Biomass_bio;Seedyield_bio;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Falling_number;Crude_protein;Sedimentation
BRISONr_169;LN_NF;B2;85;1;2019;RHH;1;288;NA;NA;NA;NA;61.78208;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.259562212;10
BRISONr_169;LN_WF;B1;46;3;2019;RHH;1;288;NA;NA;NA;NA;67.92711;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.096198157;13
BRISONr_169;LN_WF;B2;97;2;2019;RHH;1;288;NA;NA;NA;NA;71.88434;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.675115207;11
BRISONr_169;HN_NF;B1;28;2;2019;RHH;1;288;NA;NA;NA;NA;78.52119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.96301843;20
BRISONr_169;HN_NF;B2;85;3;2019;RHH;1;288;NA;NA;NA;NA;78.91254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.18496544;19
BRISONr_169;HN_WF;B1;41;1;2019;RHH;1;288;NA;NA;NA;NA;85.42478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.02246544;20
BRISONr_169;HN_WF;B2;63;4;2019;RHH;1;288;NA;NA;NA;NA;82.46375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.42741935;20
BRISONr_188;LN_NF;B1;37;4;2019;RHH;1;288;NA;NA;NA;NA;58.1526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.402009185;22
BRISONr_188;LN_NF;B2;101;1;2019;RHH;1;288;NA;NA;NA;NA;57.33896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.732778416;19
BRISONr_188;LN_WF;B1;53;3;2019;RHH;1;288;NA;NA;NA;NA;72.16911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.500861079;20
BRISONr_188;LN_WF;B2;94;2;2019;RHH;1;288;NA;NA;NA;NA;68.35641;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.136107922;20
BRISONr_188;HN_NF;B1;33;2;2019;RHH;1;288;NA;NA;NA;NA;80.51364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.10849598;35
BRISONr_188;HN_NF;B2;58;3;2019;RHH;1;288;NA;NA;NA;NA;80.06622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_188;HN_WF;B1;29;1;2019;RHH;1;288;NA;NA;NA;NA;88.26441;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.17215844;26
BRISONr_188;HN_WF;B2;102;4;2019;RHH;1;288;NA;NA;NA;NA;83.21006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.04994259;32
BRISONr_207;LN_NF;B1;32;4;2019;RHH;1;288;NA;NA;NA;NA;51.03565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.8989093;26
BRISONr_207;LN_NF;B2;69;1;2019;RHH;1;288;NA;NA;NA;NA;55.59506;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.986681975;28
BRISONr_207;LN_WF;B1;9;3;2019;RHH;1;288;NA;NA;NA;NA;68.09775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.2184271;26
BRISONr_207;LN_WF;B2;96;2;2019;RHH;1;288;NA;NA;NA;NA;66.525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.715614237;24
BRISONr_207;HN_NF;B1;53;2;2019;RHH;1;288;NA;NA;NA;NA;74.85775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.45597015;38
BRISONr_207;HN_NF;B2;70;3;2019;RHH;1;288;NA;NA;NA;NA;75.02868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.01607348;40
BRISONr_207;HN_WF;B1;39;1;2019;RHH;1;288;NA;NA;NA;NA;83.002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.66188289;35
BRISONr_207;HN_WF;B2;82;4;2019;RHH;1;288;NA;NA;NA;NA;80.74844;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.0619977;43
BRISONr_213;LN_NF;B1;23;4;2019;RHH;1;288;NA;NA;NA;NA;67.73528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.601499423;21
BRISONr_213;LN_NF;B2;82;1;2019;RHH;1;288;NA;NA;NA;NA;74.41091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.510149942;19
BRISONr_213;LN_WF;B1;24;3;2019;RHH;1;288;NA;NA;NA;NA;74.35519;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.047923875;21
BRISONr_213;LN_WF;B2;66;2;2019;RHH;1;288;NA;NA;NA;NA;74.58428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.138869666;20
BRISONr_213;HN_NF;B1;42;2;2019;RHH;1;288;NA;NA;NA;NA;85.65084;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.93788927;30
BRISONr_213;HN_NF;B2;95;3;2019;RHH;1;288;NA;NA;NA;NA;87.98928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.61453287;30
BRISONr_213;HN_WF;B1;15;1;2019;RHH;1;288;NA;NA;NA;NA;84.98658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.6467128;30
BRISONr_213;HN_WF;B2;78;4;2019;RHH;1;288;NA;NA;NA;NA;85.488;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.08956171;33
BRISONr_221;LN_NF;B1;16;4;2019;RHH;1;288;NA;NA;NA;NA;57.948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.060411899;20
BRISONr_221;LN_NF;B2;96;1;2019;RHH;1;288;NA;NA;NA;NA;62.61514;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.582665904;18
BRISONr_221;LN_WF;B1;37;3;2019;RHH;1;288;NA;NA;NA;NA;74.439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.1902746;17
BRISONr_221;LN_WF;B2;105;2;2019;RHH;1;288;NA;NA;NA;NA;73.76512;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.901601831;20
BRISONr_221;HN_NF;B1;36;2;2019;RHH;1;288;NA;NA;NA;NA;76.61104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.51298627;35
BRISONr_221;HN_NF;B2;79;3;2019;RHH;1;288;NA;NA;NA;NA;80.79267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.31367277;34
BRISONr_221;HN_WF;B1;49;1;2019;RHH;1;288;NA;NA;NA;NA;79.58496;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.45869565;30
BRISONr_221;HN_WF;B2;83;4;2019;RHH;1;288;NA;NA;NA;NA;78.37572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.83524027;35
BRISONr_222;LN_NF;B1;42;4;2019;RHH;1;288;NA;NA;NA;NA;75.29648;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.929712644;24
BRISONr_222;LN_NF;B2;64;1;2019;RHH;1;288;NA;NA;NA;NA;77.775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.544367816;20
BRISONr_222;LN_WF;B1;21;3;2019;RHH;1;288;NA;NA;NA;NA;77.775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.653965517;23
BRISONr_222;LN_WF;B2;80;2;2019;RHH;1;288;NA;NA;NA;NA;73.22888;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.774655172;21
BRISONr_222;HN_NF;B1;14;2;2019;RHH;1;288;NA;NA;NA;NA;88.07424;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.59517241;35
BRISONr_222;HN_NF;B2;106;3;2019;RHH;1;288;NA;NA;NA;NA;90.25283;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.83632184;33
BRISONr_222;HN_WF;B1;21;1;2019;RHH;1;288;NA;NA;NA;NA;94.64926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.34252874;34
BRISONr_222;HN_WF;B2;105;4;2019;RHH;1;288;NA;NA;NA;NA;90.5046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.45178161;35
BRISONr_223;LN_NF;B1;47;4;2019;RHH;1;288;NA;NA;NA;NA;70.7778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.081070196;16
BRISONr_223;LN_NF;B2;88;1;2019;RHH;1;288;NA;NA;NA;NA;76.67755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.683026467;13
BRISONr_223;LN_WF;B1;51;3;2019;RHH;1;288;NA;NA;NA;NA;85.164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.42433832;15
BRISONr_223;LN_WF;B2;107;2;2019;RHH;1;288;NA;NA;NA;NA;86.82775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.250172612;15
BRISONr_223;HN_NF;B1;45;2;2019;RHH;1;288;NA;NA;NA;NA;89.91999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.60189873;22
BRISONr_223;HN_NF;B2;74;3;2019;RHH;1;288;NA;NA;NA;NA;85.55292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.81139241;24
BRISONr_223;HN_WF;B1;11;1;2019;RHH;1;288;NA;NA;NA;NA;98.1434;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.96047181;24
BRISONr_223;HN_WF;B2;65;4;2019;RHH;1;288;NA;NA;NA;NA;92.72704;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.98475259;25
BRISONr_224;LN_NF;B1;15;4;2019;RHH;1;288;NA;NA;NA;NA;58.93096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.337299771;23
BRISONr_224;LN_NF;B2;104;1;2019;RHH;1;288;NA;NA;NA;NA;57.78556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.641819222;22
BRISONr_224;LN_WF;B1;17;3;2019;RHH;1;288;NA;NA;NA;NA;70.73244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.73180778;23
BRISONr_224;LN_WF;B2;98;2;2019;RHH;1;288;NA;NA;NA;NA;67.64758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.360755149;23
BRISONr_224;HN_NF;B1;41;2;2019;RHH;1;288;NA;NA;NA;NA;76.61104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.68535469;37
BRISONr_224;HN_NF;B2;107;3;2019;RHH;1;288;NA;NA;NA;NA;79.06688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.12093822;33
BRISONr_224;HN_WF;B1;46;1;2019;RHH;1;288;NA;NA;NA;NA;76.0842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.14565217;34
BRISONr_224;HN_WF;B2;75;4;2019;RHH;1;288;NA;NA;NA;NA;78.4784;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.81521739;43
BRISONr_225;LN_NF;B1;11;4;2019;RHH;1;288;NA;NA;NA;NA;64.48624;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.670470183;24
BRISONr_225;LN_NF;B2;78;1;2019;RHH;1;288;NA;NA;NA;NA;70.18466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.716857798;21
BRISONr_225;LN_WF;B1;5;3;2019;RHH;1;288;NA;NA;NA;NA;70.98639;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.646788991;22
BRISONr_225;LN_WF;B2;71;2;2019;RHH;1;288;NA;NA;NA;NA;72.25878;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.782626147;23
BRISONr_225;HN_NF;B1;43;2;2019;RHH;1;288;NA;NA;NA;NA;82.88256;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.9478211;33
BRISONr_225;HN_NF;B2;83;3;2019;RHH;1;288;NA;NA;NA;NA;85.87845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.29283257;33
BRISONr_225;HN_WF;B1;26;1;2019;RHH;1;288;NA;NA;NA;NA;83.04114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.67683486;37
BRISONr_225;HN_WF;B2;58;4;2019;RHH;1;288;NA;NA;NA;NA;85.85384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.25344037;38
BRISONr_226;LN_NF;B1;34;4;2019;RHH;1;288;NA;NA;NA;NA;68.70457;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.371961009;17
BRISONr_226;LN_NF;B2;107;1;2019;RHH;1;288;NA;NA;NA;NA;74.48642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.259174312;18
BRISONr_226;LN_WF;B1;30;3;2019;RHH;1;288;NA;NA;NA;NA;80.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.989908257;16
BRISONr_226;LN_WF;B2;88;2;2019;RHH;1;288;NA;NA;NA;NA;80.61439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.113245413;16
BRISONr_226;HN_NF;B1;50;2;2019;RHH;1;288;NA;NA;NA;NA;92.23216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.54225917;26
BRISONr_226;HN_NF;B2;77;3;2019;RHH;1;288;NA;NA;NA;NA;93.88692;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.02952982;29
BRISONr_226;HN_WF;B1;34;1;2019;RHH;1;288;NA;NA;NA;NA;80.3621;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.42178899;26
BRISONr_226;HN_WF;B2;69;4;2019;RHH;1;288;NA;NA;NA;NA;86.50288;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.55269495;30
BRISONr_227;LN_NF;B1;39;4;2019;RHH;1;288;NA;NA;NA;NA;73.33699;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.877726751;17
BRISONr_227;LN_NF;B2;93;1;2019;RHH;1;288;NA;NA;NA;NA;76.6122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.455338691;15
BRISONr_227;LN_WF;B1;20;3;2019;RHH;1;288;NA;NA;NA;NA;80.09116;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.355510907;17
BRISONr_227;LN_WF;B2;77;2;2019;RHH;1;288;NA;NA;NA;NA;74.16779;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.836337543;19
BRISONr_227;HN_NF;B1;2;2;2019;RHH;1;288;NA;NA;NA;NA;91.27744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.83978186;24
BRISONr_227;HN_NF;B2;65;3;2019;RHH;1;288;NA;NA;NA;NA;90.4842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.46572905;27
BRISONr_227;HN_WF;B1;32;1;2019;RHH;1;288;NA;NA;NA;NA;92.00616;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.21452354;24
BRISONr_227;HN_WF;B2;66;4;2019;RHH;1;288;NA;NA;NA;NA;88.34634;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.29913892;25
BRISONr_228;LN_NF;B1;21;4;2019;RHH;1;288;NA;NA;NA;NA;60.75272;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.675143843;23
BRISONr_228;LN_NF;B2;60;1;2019;RHH;1;288;NA;NA;NA;NA;66.12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.403739931;23
BRISONr_228;LN_WF;B1;31;3;2019;RHH;1;288;NA;NA;NA;NA;77.00699;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.041944764;20
BRISONr_228;LN_WF;B2;93;2;2019;RHH;1;288;NA;NA;NA;NA;76.78111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.657249712;20
BRISONr_228;HN_NF;B1;51;2;2019;RHH;1;288;NA;NA;NA;NA;86.37975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.14211738;30
BRISONr_228;HN_NF;B2;87;3;2019;RHH;1;288;NA;NA;NA;NA;88.74432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.4023015;30
BRISONr_228;HN_WF;B1;22;1;2019;RHH;1;288;NA;NA;NA;NA;89.09936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.82773303;28
BRISONr_228;HN_WF;B2;94;4;2019;RHH;1;288;NA;NA;NA;NA;91.035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.02128884;29
BRISONr_176;LN_NF;B1;31;4;2019;RHH;1;288;NA;NA;NA;NA;55.30084;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.287457045;24
BRISONr_176;LN_NF;B2;91;1;2019;RHH;1;288;NA;NA;NA;NA;57.99696;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.419587629;23
BRISONr_176;LN_WF;B1;42;3;2019;RHH;1;288;NA;NA;NA;NA;62.19018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.008476518;20
BRISONr_176;LN_WF;B2;100;2;2019;RHH;1;288;NA;NA;NA;NA;67.03814;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.947880871;25
BRISONr_176;HN_NF;B1;35;2;2019;RHH;1;288;NA;NA;NA;NA;72.42204;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.09679267;35
BRISONr_176;HN_NF;B2;69;3;2019;RHH;1;288;NA;NA;NA;NA;74.368;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.33619702;42
BRISONr_176;HN_WF;B1;23;1;2019;RHH;1;288;NA;NA;NA;NA;79.48554;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.14375716;44
BRISONr_176;HN_WF;B2;92;4;2019;RHH;1;288;NA;NA;NA;NA;79.477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.95704467;50
BRISONr_205;LN_NF;B1;8;4;2019;RHH;1;288;NA;NA;NA;NA;54.52496;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.57554535;22
BRISONr_205;LN_NF;B2;90;1;2019;RHH;1;288;NA;NA;NA;NA;56.59439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.310045924;20
BRISONr_205;LN_WF;B1;22;3;2019;RHH;1;288;NA;NA;NA;NA;67.15824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.950172216;21
BRISONr_205;LN_WF;B2;61;2;2019;RHH;1;288;NA;NA;NA;NA;63.64092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.634041332;23
BRISONr_205;HN_NF;B1;19;2;2019;RHH;1;288;NA;NA;NA;NA;74.69031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.05396096;32
BRISONr_205;HN_NF;B2;92;3;2019;RHH;1;288;NA;NA;NA;NA;73.79148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.75373134;30
BRISONr_205;HN_WF;B1;31;1;2019;RHH;1;288;NA;NA;NA;NA;73.11532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.73593571;33
BRISONr_205;HN_WF;B2;61;4;2019;RHH;1;288;NA;NA;NA;NA;72.75532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.69115959;30
BRISONr_NA;LN_NF;B1;9;4;2019;RHH;1;288;NA;NA;NA;NA;64.03527;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_NA;LN_NF;B2;92;1;2019;RHH;1;288;NA;NA;NA;NA;69.46343;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_NA;LN_WF;B1;49;3;2019;RHH;1;288;NA;NA;NA;NA;74.01975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_NA;LN_WF;B2;72;2;2019;RHH;1;288;NA;NA;NA;NA;73.9341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_NA;HN_NF;B1;29;2;2019;RHH;1;288;NA;NA;NA;NA;87.18775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_NA;HN_NF;B2;56;3;2019;RHH;1;288;NA;NA;NA;NA;84.639;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_NA;HN_WF;B1;13;1;2019;RHH;1;288;NA;NA;NA;NA;94.07145;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_NA;HN_WF;B2;84;4;2019;RHH;1;288;NA;NA;NA;NA;89.4408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
